Unnamed: 0,location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,home/away,shot_id_number,type_of_shot
24109,0.0,0.0,5.0,2.0,0.0,56.0,20.0,1.0,0,0,4,1,24110,34
24111,1.0,53.0,1.0,2.0,0.0,18.0,25.0,1.0,0,1,4,1,24112,39
24112,141.0,220.0,0.0,2.0,0.0,51.0,46.0,0.0,4,5,1,1,24113,23
24113,33.0,66.0,5.0,4.0,0.0,15.0,27.0,0.0,0,1,4,1,24114,23
24114,119.0,0.0,6.0,4.0,0.0,4.0,31.0,0.0,5,4,4,1,24115,23
24115,0.0,0.0,2.0,1.0,0.0,0.0,20.0,1.0,0,0,4,0,24116,34
24117,0.0,0.0,11.0,1.0,0.0,30.0,20.0,1.0,0,0,4,0,24118,34
24118,132.0,209.0,8.0,2.0,0.0,41.0,44.0,1.0,4,5,1,0,24119,23
24120,123.0,220.0,7.0,2.0,0.0,52.0,45.0,0.0,4,5,1,0,24121,47
24121,0.0,0.0,6.0,2.0,0.0,53.0,20.0,1.0,0,0,4,0,24122,33
24122,0.0,66.0,6.0,2.0,0.0,5.0,26.0,0.0,0,1,4,0,24123,1
24123,0.0,0.0,3.0,2.0,0.0,44.0,20.0,1.0,0,0,4,0,24124,34
24125,-220.0,106.0,4.883233224643899,3.0,0.0,28.0,44.0,1.0,1,5,2,0,24126,23
24126,0.0,0.0,8.0,3.0,0.0,11.0,20.0,0.0,0,0,4,0,24127,33
24127,-66.0,233.0,7.0,3.0,0.0,50.0,44.0,0.0,0,5,1,0,24128,23
24128,0.0,0.0,11.0,2.0,0.0,4.0,20.0,1.0,0,0,4,0,24129,34
24129,162.0,74.0,10.0,2.0,0.0,31.0,38.0,0.0,5,4,4,0,24130,23
24130,0.0,0.0,9.0,2.0,0.0,9.0,35.0,0.0,0,0,4,0,24131,34
24131,81.0,237.0,5.0,2.0,0.0,50.0,45.0,1.0,4,5,1,0,24132,30
24132,0.0,0.0,4.0,2.0,0.0,59.0,20.0,1.0,0,0,4,0,24133,34
24134,0.0,0.0,2.0,2.0,0.0,35.0,20.0,1.0,0,0,4,0,24135,26
24136,0.0,0.0,9.0,4.0,0.0,49.0,20.0,1.0,0,0,4,0,24137,34
24137,0.0,0.0,7.0,4.0,0.0,2.0,20.0,0.0,0,0,4,0,24138,34
24138,0.0,0.0,0.0,4.0,0.0,55.0,20.0,1.0,0,0,4,0,24139,1
24140,104.0,244.0,4.0,2.0,0.0,37.0,46.0,1.0,4,4,1,0,24141,23
24141,57.0,38.0,7.0,3.0,0.0,4.0,26.0,1.0,0,1,4,0,24142,23
24142,-1.0,23.0,4.0,3.0,0.0,23.0,22.0,0.0,0,0,4,0,24143,34
24143,-1.0,3.0,1.0,3.0,0.0,52.0,20.0,0.0,0,0,4,0,24144,4
24144,-171.0,181.0,1.0,3.0,0.0,24.0,44.0,0.0,1,5,4,0,24145,30
24145,-6.0,3.0,11.0,4.0,0.0,11.0,20.0,1.0,0,0,4,0,24146,34
24146,85.0,117.0,9.0,4.0,0.0,32.0,34.0,0.0,5,4,2,0,24147,4
24147,130.0,12.0,2.0,1.0,0.0,11.0,33.0,0.0,5,4,2,0,24148,23
24148,-169.0,23.0,5.0,2.0,0.0,44.0,37.0,0.0,2,4,0,0,24149,23
24149,0.0,0.0,5.0,2.0,0.0,40.0,20.0,1.0,0,0,4,0,24150,33
24151,-160.0,74.0,3.0,2.0,0.0,40.0,36.0,1.0,2,4,0,0,24152,38
24154,192.0,181.0,5.0,4.0,0.0,43.0,46.0,0.0,4,5,1,0,24155,23
24156,-244.0,-5.0,2.0,5.0,0.0,3.0,44.0,0.0,2,2,1,0,24157,49
24157,-205.0,164.0,1.0,5.0,0.0,20.0,46.0,0.0,1,2,1,0,24158,23
24158,0.0,0.0,4.883233224643899,1.0,0.0,44.0,20.0,1.0,0,0,4,1,24159,34
24159,-44.0,199.0,11.0,2.0,0.0,46.0,40.0,1.0,0,4,0,0,24160,53
24162,0.0,0.0,1.0,2.0,0.0,36.0,20.0,0.0,0,0,4,1,24163,34
24163,-94.0,-1.0,3.0,3.0,0.0,31.0,29.0,0.0,2,4,2,1,24164,30
24166,231.0,74.0,7.0,4.0,0.0,14.0,43.0,1.0,5,6,1,1,24167,23
24167,-160.0,212.0,6.0,4.0,0.0,16.0,46.0,0.0,1,5,1,1,24168,53
24168,-23.0,27.0,0.0,1.0,0.0,34.0,23.0,0.0,0,5,4,1,24169,23
24170,0.0,196.0,10.0,2.0,0.0,30.0,45.0,0.0,1,5,1,1,24171,34
24171,130.0,231.0,7.0,2.0,0.0,15.0,46.0,1.0,4,5,1,1,24172,4
24173,53.0,267.0,8.0,4.0,0.0,7.0,47.0,0.0,0,5,1,1,24174,23
24174,51.0,190.0,5.0,4.0,0.0,46.0,39.0,0.0,0,4,0,1,24175,23
24176,-164.0,181.0,4.883233224643899,4.0,0.0,28.0,44.0,1.0,1,1,1,1,24177,23
24177,-27.0,282.0,0.0,4.0,0.0,20.0,48.0,0.0,0,5,1,1,24178,21
24178,-151.0,216.0,0.0,4.0,0.0,12.0,46.0,0.0,1,5,1,1,24179,23
24179,-63.0,16.0,0.0,1.0,0.0,51.0,26.0,0.0,0,5,4,0,24180,23
24182,181.0,175.0,3.0,2.0,0.0,26.0,45.0,1.0,4,5,1,0,24183,53
24183,-173.0,-16.0,0.0,2.0,0.0,43.0,37.0,0.0,2,4,0,0,24184,30
24184,-94.0,70.0,4.0,3.0,0.0,6.0,31.0,0.0,2,4,2,0,24185,48
24185,0.0,0.0,2.0,3.0,0.0,13.0,20.0,1.0,0,0,4,0,24186,34
24188,83.0,21.0,11.0,2.0,0.0,7.0,28.0,0.0,5,4,1,0,24189,23
24190,83.0,31.0,11.0,4.0,0.0,6.0,28.0,0.0,5,4,2,0,24191,15
24191,-216.0,145.0,9.0,4.0,0.0,18.0,46.0,0.0,1,5,1,0,24192,23
24192,0.0,0.0,8.0,4.0,0.0,38.0,20.0,1.0,0,0,4,0,24193,33
24193,0.0,0.0,7.0,4.0,0.0,33.0,20.0,0.0,0,0,4,0,24194,34
24194,0.0,0.0,7.0,4.0,0.0,4.0,35.0,1.0,0,0,4,0,24195,34
24195,0.0,0.0,4.0,4.0,0.0,49.0,20.0,1.0,0,0,4,0,24196,52
24196,0.0,0.0,2.0,4.0,0.0,29.0,20.0,1.0,0,0,4,0,24197,34
24197,-173.0,33.0,0.0,4.0,0.0,41.0,37.0,1.0,2,4,0,0,24198,23
24198,-109.0,70.0,0.0,1.0,0.0,52.0,32.0,0.0,2,4,2,0,24199,50
24199,0.0,0.0,10.0,2.0,0.0,41.0,35.0,1.0,0,0,4,0,24200,34
24201,0.0,0.0,4.0,2.0,0.0,8.0,20.0,1.0,0,0,4,0,24202,34
24202,-141.0,209.0,1.0,2.0,0.0,25.0,45.0,1.0,1,5,1,0,24203,56
24203,0.0,0.0,8.0,4.0,0.0,18.0,20.0,1.0,0,0,4,0,24204,34
24204,51.0,53.0,6.0,4.0,0.0,18.0,27.0,0.0,0,1,4,0,24205,23
24205,0.0,0.0,4.0,4.0,0.0,37.0,20.0,0.0,0,0,4,0,24206,34
24206,0.0,0.0,4.0,4.0,0.0,18.0,20.0,0.0,0,0,4,0,24207,34
24207,0.0,0.0,4.0,4.0,0.0,1.0,20.0,0.0,0,0,4,0,24208,34
24208,0.0,74.0,1.0,4.0,0.0,17.0,20.0,1.0,0,0,4,0,24209,34
24209,-21.0,257.0,2.0,1.0,0.0,54.0,45.0,1.0,0,0,1,1,24210,47
24212,108.0,5.0,8.0,2.0,0.0,34.0,30.0,1.0,5,3,2,1,24213,22
24213,0.0,0.0,7.0,2.0,0.0,28.329381850668316,20.0,1.0,0,0,4,1,24214,4
24217,0.0,0.0,4.883233224643899,1.0,0.0,2.0,20.0,1.0,0,0,4,1,24218,34
24219,0.0,0.0,5.0,1.0,0.0,11.0,20.0,1.0,0,0,4,1,24220,34
24222,0.0,0.0,0.0,1.0,0.0,37.0,20.0,0.0,0,0,4,1,24223,34
24223,-182.0,242.0,0.0,1.0,0.0,0.0,50.0,0.0,1,5,1,1,24224,46
24224,-6.0,70.0,10.0,2.0,0.0,58.0,27.0,1.0,0,1,4,1,24225,23
24225,25.0,77.0,10.0,2.0,0.0,24.0,28.0,0.0,0,1,2,1,24226,18
24226,89.0,158.0,3.0,2.0,0.0,38.0,38.0,1.0,4,4,0,1,24227,22
24227,177.0,177.0,0.0,2.0,0.0,40.0,35.0,0.0,4,5,1,1,24228,23
24229,-16.0,278.0,4.883233224643899,3.0,0.0,24.0,47.0,0.0,0,5,1,1,24230,23
24230,100.0,117.0,10.0,4.0,0.0,46.0,35.0,0.0,5,4,2,1,24231,23
24231,0.0,0.0,10.0,4.0,0.0,1.0,35.0,0.0,0,0,4,1,24232,1
24232,0.0,0.0,7.0,4.0,0.0,3.0,20.0,1.0,0,0,4,1,24233,4
24233,0.0,0.0,5.0,4.0,0.0,43.0,20.0,1.0,0,0,4,1,24234,34
24234,0.0,0.0,3.0,4.0,0.0,30.0,20.0,1.0,0,0,4,1,24235,34
24235,55.0,265.0,1.0,4.0,0.0,1.0,47.0,1.0,0,5,1,1,24236,23
24236,130.0,33.0,9.0,1.0,0.0,40.0,33.0,0.0,5,4,2,1,24237,49
24238,-36.0,201.0,9.0,1.0,0.0,7.0,40.0,0.0,0,4,0,1,24239,23
24240,0.0,0.0,6.0,1.0,0.0,28.329381850668316,20.0,1.0,0,0,4,1,24241,34
24241,-186.0,83.0,5.0,1.0,0.0,23.0,40.0,0.0,2,4,0,1,24242,30
24243,-207.0,1.0,8.0,2.0,0.0,58.0,40.0,1.0,2,4,0,1,24244,23
24245,132.0,143.0,4.0,2.0,0.0,6.0,35.0,1.0,4,4,0,1,24246,23
24247,18.0,128.0,2.0,2.0,0.0,10.0,32.0,0.0,0,1,2,1,24248,23
24248,162.0,121.0,8.0,3.0,0.0,12.0,40.0,0.0,4,4,0,1,24249,7
24249,-128.0,224.0,1.0,3.0,0.0,56.0,45.0,1.0,1,5,1,1,24250,23
24251,190.0,-18.0,10.0,4.0,0.0,23.0,39.0,1.0,5,4,0,1,24252,56
24252,-100.0,242.0,9.0,4.0,0.0,40.0,46.0,1.0,1,5,1,1,24253,43
24253,-128.0,74.0,8.0,4.0,0.0,58.0,33.0,0.0,2,4,2,1,24254,45
24254,132.0,132.0,2.0,4.0,0.0,47.0,38.0,0.0,4,4,0,1,24255,23
24256,70.0,100.0,0.0,4.0,0.0,30.0,32.0,0.0,5,1,2,1,24257,23
24258,0.0,0.0,7.0,1.0,0.0,57.0,20.0,1.0,0,0,4,1,24259,34
24259,-177.0,186.0,7.0,1.0,0.0,15.0,45.0,0.0,1,5,4,1,24260,31
24261,0.0,0.0,0.0,1.0,0.0,46.0,20.0,1.0,0,0,4,1,24262,33
24264,-96.0,136.0,3.0,2.0,0.0,4.0,36.0,1.0,1,4,0,0,24265,23
24266,0.0,0.0,11.0,4.0,0.0,18.0,20.0,1.0,0,0,4,1,24267,34
24267,-199.0,109.0,10.0,4.0,0.0,9.0,42.0,0.0,2,0,0,1,24268,23
24268,-18.0,63.0,2.0,4.0,0.0,47.0,35.0,1.0,0,1,4,0,24269,23
24269,10.0,12.0,11.0,4.0,0.0,48.0,21.0,1.0,0,0,4,0,24270,34
24270,-130.0,89.0,10.0,1.0,0.0,53.0,35.0,0.0,2,4,2,0,24271,23
24271,78.0,115.0,7.0,1.0,0.0,11.0,33.0,0.0,5,1,2,0,24272,23
24273,10.0,5.0,8.0,2.0,0.0,28.329381850668316,21.0,1.0,0,0,4,0,24274,34
24274,171.0,177.0,7.0,2.0,0.0,25.0,44.0,0.0,4,5,1,0,24275,23
24275,25.0,18.0,6.0,2.0,0.0,14.0,23.0,1.0,0,0,4,0,24276,33
24276,93.0,132.0,5.0,2.0,0.0,46.0,36.0,1.0,4,4,0,0,24277,23
24278,0.0,177.0,1.0,2.0,0.0,36.0,40.0,0.0,1,4,0,0,24279,30
24279,-130.0,132.0,0.0,2.0,0.0,3.0,38.0,1.0,1,4,0,0,24280,23
24280,177.0,181.0,8.0,2.0,0.0,23.0,35.0,0.0,4,5,1,0,24281,23
24281,93.0,18.0,7.0,3.0,0.0,16.0,29.0,1.0,5,4,2,0,24282,23
24282,16.0,74.0,4.0,3.0,0.0,28.329381850668316,25.0,0.0,0,1,4,0,24283,0
24283,186.0,23.0,0.0,3.0,0.0,2.0,38.0,0.0,0,4,0,0,24284,37
24284,130.0,209.0,11.0,3.0,0.0,49.0,44.0,1.0,4,5,1,0,24285,23
24285,25.0,74.0,6.0,4.0,0.0,38.0,37.0,0.0,0,4,0,0,24286,31
24286,-182.0,171.0,3.0,4.0,0.0,21.0,44.0,0.0,1,5,0,0,24287,39
24287,-25.0,74.0,2.0,4.0,0.0,28.329381850668316,24.0,0.0,0,1,4,0,24288,4
24289,-42.0,46.0,4.0,1.0,0.0,59.0,26.0,0.0,0,1,4,0,24290,39
24290,85.0,134.0,0.0,1.0,0.0,55.0,35.0,1.0,5,4,2,0,24291,23
24293,0.0,0.0,6.0,2.0,0.0,30.0,20.0,1.0,0,0,4,0,24294,39
24294,-149.0,91.0,1.0,2.0,0.0,52.0,37.0,0.0,2,4,0,0,24295,37
24295,-6.0,188.0,10.0,3.0,0.0,23.0,35.0,1.0,0,4,0,0,24296,23
24296,149.0,74.0,7.0,3.0,0.0,58.0,36.0,0.0,5,4,0,0,24297,23
24299,158.0,25.0,1.0,3.0,0.0,52.0,35.0,0.0,5,4,2,0,24300,23
24300,179.0,184.0,4.0,4.0,0.0,27.0,45.0,1.0,4,5,1,0,24301,23
24301,0.0,0.0,1.0,4.0,0.0,35.0,20.0,1.0,0,5,4,0,24302,26
24305,162.0,113.0,6.0,1.0,0.0,10.0,39.0,0.0,1,4,0,0,24306,30
24306,83.0,229.0,4.0,1.0,0.0,24.0,44.0,0.0,4,5,1,0,24307,32
24307,132.0,74.0,9.0,1.0,0.0,56.0,33.0,1.0,5,4,2,0,24308,5
24308,138.0,31.0,7.0,2.0,0.0,43.0,34.0,0.0,5,4,2,0,24309,23
24309,-173.0,-12.0,6.0,2.0,0.0,9.0,37.0,1.0,2,4,0,0,24310,23
24310,-201.0,68.0,2.0,2.0,0.0,28.329381850668316,41.0,1.0,2,4,0,0,24311,23
24311,31.0,188.0,1.0,2.0,0.0,0.0,39.0,1.0,0,4,0,0,24312,23
24312,154.0,194.0,0.0,2.0,0.0,2.0,44.0,0.0,4,5,1,0,24313,23
24313,32.0,42.0,9.0,3.0,0.0,52.0,25.0,0.0,0,1,4,0,24314,9
24314,-42.0,207.0,9.0,3.0,0.0,22.0,41.0,0.0,0,4,0,0,24315,23
24315,25.0,162.0,8.0,3.0,0.0,57.0,36.0,1.0,0,4,0,0,24316,23
24316,-109.0,173.0,7.0,3.0,0.0,47.0,40.0,1.0,1,4,0,0,24317,23
24317,154.0,151.0,0.0,3.0,0.0,42.0,41.0,0.0,4,4,0,0,24318,26
24318,0.0,0.0,0.0,3.0,0.0,5.0,20.0,0.0,0,0,4,0,24319,34
24319,190.0,173.0,10.0,4.0,0.0,52.0,45.0,0.0,4,5,1,0,24320,23
24320,98.0,57.0,9.0,4.0,0.0,28.329381850668316,31.0,1.0,5,4,2,0,24321,39
24321,138.0,162.0,8.0,4.0,0.0,11.0,41.0,0.0,4,4,0,0,24322,12
24323,190.0,-12.0,4.0,4.0,0.0,16.0,39.0,0.0,0,4,0,0,24324,23
24324,46.0,61.0,4.883233224643899,1.0,0.0,12.0,27.0,1.0,0,1,4,1,24325,23
24325,-59.0,93.0,8.0,2.0,0.0,39.0,31.0,0.0,2,1,2,1,24326,45
24326,0.0,46.0,5.0,2.0,0.0,28.0,24.0,1.0,0,1,4,1,24327,39
24327,-29.0,78.0,3.0,2.0,0.0,5.0,28.0,1.0,0,1,2,1,24328,23
24329,132.0,-29.0,1.0,2.0,0.0,25.0,33.0,0.0,5,4,0,1,24330,23
24331,0.0,0.0,4.0,3.0,0.0,31.0,20.0,0.0,0,0,4,1,24332,34
24332,154.0,1.0,0.0,4.0,0.0,53.0,35.0,1.0,5,4,2,1,24333,23
24333,224.0,93.0,0.0,4.0,0.0,18.0,44.0,0.0,4,5,1,1,24334,23
24334,12.0,287.0,0.0,4.0,0.0,4.0,48.0,1.0,0,5,1,1,24335,23
24335,-14.0,74.0,0.0,4.0,0.0,0.0,47.0,0.0,0,5,1,1,24336,25
24336,111.0,78.0,9.0,1.0,0.0,41.0,33.0,1.0,5,4,2,1,24337,23
24337,96.0,141.0,9.0,1.0,0.0,3.0,37.0,0.0,4,4,0,1,24338,23
24338,102.0,184.0,7.0,1.0,0.0,34.0,41.0,1.0,4,4,0,1,24339,23
24339,111.0,222.0,6.0,1.0,0.0,39.0,44.0,0.0,4,5,1,1,24340,30
24341,-31.0,96.0,0.0,1.0,0.0,3.0,30.0,0.0,0,1,2,1,24342,23
24342,-212.0,74.0,11.0,2.0,0.0,54.0,42.0,1.0,2,4,0,1,24343,23
24343,132.0,-1.0,10.0,2.0,0.0,58.0,33.0,0.0,5,4,2,1,24344,23
24345,0.0,74.0,8.0,2.0,0.0,23.0,20.0,1.0,0,0,4,1,24346,4
24346,138.0,145.0,7.0,2.0,0.0,4.0,40.0,0.0,4,4,0,1,24347,23
24347,0.0,0.0,2.0,2.0,0.0,49.0,20.0,1.0,0,0,4,1,24348,34
24348,-212.0,-18.0,0.0,2.0,0.0,2.0,41.0,0.0,2,4,0,1,24349,38
24350,0.0,0.0,10.0,1.0,0.0,46.0,20.0,0.0,0,0,4,0,24351,33
24351,162.0,85.0,10.0,1.0,0.0,23.0,38.0,1.0,5,4,0,1,24352,28
24353,0.0,0.0,9.0,2.0,0.0,27.0,20.0,1.0,0,0,4,1,24354,34
24354,10.0,31.0,7.0,2.0,0.0,46.0,23.0,1.0,0,0,4,1,24355,34
24355,0.0,0.0,7.0,2.0,0.0,17.0,20.0,1.0,0,0,4,1,24356,1
24356,74.0,18.0,3.0,2.0,0.0,50.0,27.0,0.0,0,1,4,1,24357,23
24358,10.0,-1.0,11.0,3.0,0.0,49.0,21.0,0.0,0,0,4,1,24359,44
24359,0.0,0.0,10.0,3.0,0.0,33.0,20.0,1.0,0,0,4,0,24360,34
24361,-162.0,-8.0,9.0,3.0,0.0,28.329381850668316,36.0,1.0,2,4,0,1,24362,30
24362,-3.0,216.0,4.0,3.0,0.0,31.0,41.0,0.0,0,4,0,0,24363,23
24364,-89.0,53.0,6.0,4.0,0.0,33.0,30.0,0.0,2,4,2,1,24365,41
24365,0.0,0.0,11.0,1.0,0.0,28.329381850668316,20.0,1.0,0,0,4,1,24366,34
24367,-113.0,31.0,0.0,1.0,0.0,55.0,31.0,0.0,2,4,2,1,24368,23
24368,0.0,0.0,8.0,2.0,0.0,40.0,20.0,0.0,0,0,4,1,24369,34
24370,63.0,171.0,3.0,2.0,0.0,51.0,38.0,0.0,4,4,0,1,24371,33
24371,51.0,70.0,2.0,2.0,0.0,40.0,28.0,1.0,4,1,0,1,24372,23
24372,108.0,136.0,0.0,2.0,0.0,45.0,37.0,0.0,4,4,0,1,24373,30
24373,130.0,74.0,9.0,3.0,0.0,17.0,38.0,1.0,4,4,0,1,24374,30
24374,171.0,76.0,5.0,3.0,0.0,48.0,38.0,0.0,5,4,0,1,24375,23
24375,42.0,16.0,5.0,3.0,0.0,27.0,24.0,1.0,0,1,4,1,24376,46
24377,0.0,0.0,11.0,4.0,0.0,48.0,20.0,0.0,0,0,4,1,24378,34
24378,-113.0,48.0,4.883233224643899,4.0,0.0,45.0,32.0,1.0,2,0,4,1,24379,41
24381,121.0,3.0,3.0,4.0,0.0,2.0,32.0,1.0,5,4,2,1,24382,23
24382,-48.0,207.0,2.0,4.0,0.0,38.0,41.0,0.0,0,4,0,1,24383,23
24383,-177.0,25.0,1.0,4.0,0.0,10.0,37.0,0.0,2,4,0,1,24384,46
24384,-100.0,171.0,10.0,1.0,0.0,51.0,39.0,0.0,1,4,0,0,24385,41
24385,12.0,38.0,6.0,1.0,0.0,9.0,23.0,0.0,0,4,4,0,24386,11
24387,-8.0,126.0,3.0,1.0,0.0,28.329381850668316,35.0,1.0,0,1,1,0,24388,23
24388,0.0,0.0,10.0,2.0,0.0,39.0,20.0,0.0,0,1,4,0,24389,23
24391,0.0,42.0,7.0,2.0,0.0,18.0,34.0,1.0,2,4,0,0,24392,23
24392,-23.0,126.0,6.0,2.0,0.0,56.0,32.0,0.0,0,1,2,0,24393,23
24393,154.0,3.0,4.0,2.0,0.0,48.0,35.0,1.0,5,4,2,0,24394,23
24394,154.0,21.0,3.0,2.0,0.0,29.0,35.0,0.0,5,4,2,0,24395,10
24395,-214.0,164.0,1.0,2.0,0.0,45.0,46.0,0.0,1,5,1,0,24396,6
24396,-121.0,143.0,1.0,2.0,0.0,17.0,38.0,0.0,1,4,0,0,24397,23
24397,-143.0,280.0,0.0,2.0,0.0,0.0,51.0,0.0,1,5,1,0,24398,23
24398,175.0,10.0,9.0,4.0,0.0,27.0,37.0,0.0,5,4,0,0,24399,23
24399,-42.0,263.0,4.0,4.0,0.0,0.0,46.0,0.0,0,5,1,0,24400,21
24400,55.0,31.0,2.0,4.0,0.0,51.0,26.0,1.0,0,1,4,0,24401,23
24401,0.0,186.0,1.0,4.0,0.0,23.0,46.0,1.0,4,5,1,0,24402,23
24402,3.0,274.0,0.0,4.0,0.0,48.0,47.0,0.0,0,5,1,0,24403,23
24403,0.0,0.0,0.0,4.0,0.0,16.0,35.0,1.0,0,0,4,0,24404,34
24404,158.0,5.0,7.0,1.0,0.0,32.0,35.0,0.0,5,4,2,0,24405,23
24405,0.0,113.0,4.0,1.0,0.0,28.329381850668316,40.0,0.0,2,4,0,0,24406,23
24406,53.0,57.0,3.0,1.0,0.0,38.0,27.0,1.0,0,1,4,0,24407,2
24409,-166.0,124.0,10.0,3.0,0.0,32.0,40.0,0.0,1,4,4,0,24410,30
24410,-136.0,40.0,6.0,3.0,0.0,16.0,34.0,1.0,2,4,2,0,24411,14
24411,0.0,0.0,5.0,3.0,0.0,0.0,20.0,1.0,0,0,2,0,24412,34
24413,151.0,218.0,11.0,4.0,0.0,48.0,46.0,0.0,4,4,1,0,24414,30
24414,151.0,33.0,10.0,4.0,0.0,1.0,35.0,1.0,5,4,2,0,24415,23
24416,0.0,74.0,0.0,5.0,0.0,50.0,20.0,1.0,0,0,4,0,24417,1
24417,164.0,74.0,0.0,5.0,0.0,11.0,49.0,1.0,4,5,1,0,24418,23
24418,-216.0,196.0,0.0,5.0,0.0,3.0,49.0,0.0,1,5,1,0,24419,23
24419,121.0,162.0,11.0,1.0,0.0,14.0,40.0,1.0,4,4,0,0,24420,44
24420,158.0,121.0,7.0,1.0,0.0,43.0,39.0,0.0,4,4,0,0,24421,0
24421,-134.0,93.0,5.0,1.0,0.0,16.0,36.0,0.0,2,4,0,0,24422,4
24422,-12.0,16.0,0.0,1.0,0.0,37.0,22.0,0.0,0,0,4,0,24423,33
24423,136.0,233.0,11.0,2.0,0.0,26.0,46.0,0.0,4,5,1,0,24424,50
24424,143.0,104.0,7.0,2.0,0.0,3.0,37.0,0.0,4,4,0,0,24425,23
24425,1.0,5.0,3.0,2.0,0.0,11.0,20.0,1.0,0,0,4,0,24426,34
24427,149.0,27.0,0.0,2.0,0.0,4.0,35.0,0.0,5,4,2,0,24428,24
24428,1.0,10.0,10.0,3.0,0.0,41.0,21.0,1.0,0,0,4,0,24429,34
24429,-113.0,143.0,4.883233224643899,3.0,0.0,28.329381850668316,38.0,0.0,1,4,0,0,24430,9
24430,143.0,244.0,9.0,3.0,0.0,8.0,48.0,0.0,4,5,1,0,24431,21
24431,149.0,111.0,6.0,3.0,0.0,2.0,38.0,0.0,4,4,0,0,24432,42
24432,-12.0,38.0,4.883233224643899,3.0,0.0,3.0,23.0,0.0,4,0,4,0,24433,33
24434,1.0,16.0,3.0,3.0,0.0,35.0,21.0,1.0,0,1,4,0,24435,52
24435,121.0,128.0,8.0,4.0,0.0,28.329381850668316,37.0,0.0,4,4,0,0,24436,23
24436,-12.0,278.0,3.0,4.0,0.0,7.0,47.0,0.0,0,5,1,0,24437,47
24437,42.0,267.0,0.0,4.0,0.0,34.0,47.0,0.0,0,5,1,0,24438,23
24439,0.0,74.0,0.0,4.0,0.0,16.0,48.0,0.0,0,5,1,0,24440,23
24440,14.0,121.0,6.0,1.0,0.0,35.0,32.0,0.0,0,1,2,0,24441,23
24441,-134.0,139.0,3.0,1.0,0.0,11.0,39.0,0.0,1,4,0,0,24442,52
24443,0.0,0.0,11.0,3.0,0.0,52.0,20.0,1.0,0,4,4,0,24444,1
24444,0.0,104.0,9.0,3.0,0.0,21.0,31.0,1.0,0,1,2,0,24445,37
24445,78.0,280.0,8.0,3.0,0.0,15.0,49.0,0.0,0,5,1,0,24446,30
24446,-113.0,31.0,11.0,3.0,0.0,27.0,31.0,0.0,2,4,2,1,24447,23
24448,85.0,128.0,4.0,1.0,0.0,59.0,35.0,0.0,5,4,0,1,24449,23
24449,0.0,0.0,9.0,2.0,0.0,34.0,20.0,1.0,0,0,4,1,24450,34
24450,0.0,0.0,5.0,2.0,0.0,23.0,20.0,1.0,0,0,4,1,24451,34
24451,0.0,162.0,9.0,3.0,0.0,30.0,39.0,1.0,4,4,0,1,24452,23
24452,-113.0,151.0,5.0,3.0,0.0,16.0,38.0,1.0,1,4,0,1,24453,0
24455,0.0,0.0,6.0,4.0,0.0,10.0,20.0,1.0,0,0,4,1,24456,34
24456,0.0,0.0,11.0,1.0,0.0,15.0,20.0,0.0,0,0,4,1,24457,34
24457,149.0,31.0,8.0,1.0,0.0,19.0,35.0,0.0,5,4,2,1,24458,23
24458,-106.0,53.0,7.0,1.0,0.0,35.0,31.0,0.0,2,4,2,1,24459,23
24459,-171.0,194.0,5.0,1.0,0.0,7.0,45.0,0.0,1,5,1,1,24460,23
24461,100.0,179.0,10.0,2.0,0.0,37.0,35.0,1.0,4,4,0,1,24462,23
24464,136.0,3.0,3.0,2.0,0.0,57.0,33.0,1.0,5,4,0,1,24465,54
24465,-106.0,244.0,4.883233224643899,2.0,0.0,20.0,46.0,0.0,1,5,1,1,24466,7
24466,0.0,0.0,3.0,2.0,0.0,0.0,20.0,1.0,0,0,4,1,24467,1
24469,42.0,229.0,10.0,3.0,0.0,2.0,35.0,0.0,0,1,0,1,24470,28
24470,51.0,68.0,6.0,3.0,0.0,59.0,28.0,0.0,5,1,2,1,24471,12
24471,-36.0,96.0,7.0,4.0,0.0,6.0,30.0,1.0,0,1,2,1,24472,11
24472,-48.0,14.0,6.0,4.0,0.0,35.0,25.0,0.0,0,1,4,1,24473,23
24473,-70.0,57.0,2.0,4.0,0.0,28.329381850668316,29.0,1.0,2,1,2,1,24474,23
24474,-48.0,141.0,1.0,4.0,0.0,22.0,34.0,1.0,0,4,2,1,24475,49
24475,42.0,96.0,4.883233224643899,4.0,0.0,42.0,30.0,0.0,0,1,2,1,24476,52
24476,130.0,-10.0,11.0,1.0,0.0,40.0,33.0,0.0,5,4,2,0,24477,3
24477,0.0,0.0,9.0,1.0,0.0,48.0,20.0,1.0,0,0,4,0,24478,34
24478,63.0,147.0,8.0,1.0,0.0,39.0,35.0,0.0,0,4,4,0,24479,18
24479,0.0,0.0,10.0,3.0,0.0,48.0,20.0,1.0,0,0,4,0,24480,34
24480,0.0,0.0,7.0,3.0,0.0,50.0,20.0,0.0,0,0,4,0,24481,33
24481,-149.0,42.0,6.0,3.0,0.0,29.0,35.0,0.0,2,4,2,0,24482,23
24482,143.0,74.0,5.0,3.0,0.0,34.0,34.0,0.0,5,4,2,0,24483,24
